113 1636.65 -1882.29
114 -1218.89 -1597.56
115 -1862.54 -636.229
116 -228.435 1246.29
117 1213.73 -512.644
118 1692.77 -256.474
119 1454.52 1723.7
120 391.387 679.58
121 -14.6229 1513.38
122 1314.78 1280.21
123 -1025.1 -682.332
124 1347.42 529.482
125 556.735 -1706.45
126 1825.86 1093.25
127 1978.1 -1896.18
128 3.8467 635.307
129 -1714.06 54.3484
130 649.79 -276.061
131 1020.18 450.959
132 577.99 1672.23
133 988.465 -872.534
134 -623.092 -411.819
135 -648.265 -1681.97
136 -1004.33 1198.53
137 -331.959 1639.08
138 -563.041 87.9406
139 -740.047 -1497.36
140 1130.33 1530.94
141 -134.69 1161.97
142 1504.01 -598.016
143 1798.44 417.233
144 -1190.68 -1823.03
145 -117.273 1702.36
146 1890.75 639.878
147 545.016 -1021.67
148 -1432.61 -1584.05
149 -447.712 -1231.19
150 595.037 -871.913
151 -1887.62 -771.45
152 -59.9517 -674.508
153 -110.954 84.9818
154 -1244.45 -294.703
155 -1996.93 1557.08
156 1484.81 -265.784
157 1011.1 -44.3651
158 -1219.77 -202.255
159 557.81 440.198
160 754.85 -1173.54
161 -659.598 1614.19
162 -1048.17 756.477
163 1793.93 -70.3216
164 -872.327 713.64
165 -933.229 -1923.23
166 -452.286 1563.59
167 -280.464 -1238.97
168 1564.7 -614.767
169 264.178 69.2839
170 98.7641 -1410.64
171 -1081.18 -1147.08
172 -1346.27 -1662
173 452.62 31.386
174 1948.78 -1286.46
175 1865.65 -192.309
176 919.766 173.714
177 1974.07 824.452
178 945.46 -1219.17
179 -1570.37 456.969
180 -1253.19 -235.741
181 1448.91 -1975.65
182 789.082 352.413
183 1730.18 -183.322
184 1813.85 647.613
185 1612.41 1749.11
186 36.5063 557.687
187 1353.24 -286.908
188 -282.159 1960.8
189 943.525 -1313.09
190 -441.897 657.393
191 947.298 -195.706
192 -1328.6 -180.251
193 -878.462 566.001
194 1591.24 595.64
195 -133.164 760.828
196 -6.23481 213.77
197 -408.662 -1992.75
198 357.302 497.276
199 -1589.81 1084.52
200 97.4524 -947.61
201 865.323 690.153
202 -77.0354 -1131.53
203 1449.19 838.064
204 -415.25 -1269.51
205 -1438.26 954.329
206 -232.697 1632.74
207 455.193 3.06349
208 1559.62 -1654.46
209 -501.4 -1269.87
210 1208.76 -1424.75
211 1382.84 939.035
212 -1139.36 -1570
213 -1696.55 1347.06
214 695.841 1363.99
215 996.976 611.366
216 -596.742 1938.08
217 1052.42 1865.67
218 -1962.23 1665.59
219 -1841.03 195.379
220 -1830.68 -276.155
221 -1917.39 330.454
222 1927.92 -121.906
223 582.564 -1395.32
224 -49.3833 1488.05
225 -1753.36 1231.02
226 751.742 636.273
227 886.619 1028.79
228 -1461.64 1209.43
229 318.679 1355.48
230 -468.793 -890.609
231 1176.72 867.202
232 1479.65 -541.536
233 224.826 -1601.44
234 -423.223 1922.69
235 1800.94 -1502.78
236 1660.02 -1053.2
237 1734.32 -440.01
238 -899.851 -1525.06
239 -1385.86 1417.68
240 -361.236 221.121
241 1539.16 -737.422
242 -1010.38 1462.83
243 -1791.52 -1309.96
244 -1152.08 -558.396
245 656.276 324.461
246 -351.133 -351.337
247 1931.94 1061.45
248 196.033 978.759
249 -1168.31 -1423.35
250 -1303.83 -1198.86
251 65.8465 350.569
252 -1314.58 -609.729
253 -258.707 1905.17
254 -260.37 909.063
255 -1029.09 1254.36
256 1061.33 -109.513
257 1896.98 -1405.63
258 -1913.8 -766.903
259 213.802 474.962
260 1323.6 -1400.14
261 725.725 -444.329
262 232.038 571.671
263 430.419 182.612
264 -945.501 522.726
265 853.795 1643.72
266 1478.36 1095.53
267 418.888 194.817
268 574.861 670.349
269 -556.895 -1281.85
270 566.853 -22.9713
271 380.596 -795.689
272 1713.07 492.113
273 -827.036 1072.01
274 1939.64 -1756.66
275 1879.69 1940.65
276 -262.556 -1560.27
277 -1103.6 -868.607
278 -1335.27 912.735
279 -1362.62 1109.02
280 -1388.09 -900.138
281 -432.719 -1143.13
282 -1751.8 1506.35
283 -1089.64 1288.4
284 1356.33 1737.05
285 1743.92 1254.16
286 365.527 577.005
287 -1738.56 1570.6
288 -148.872 226.388
289 548.589 -167.488
290 640.324 -1748.5
291 -924.892 -1684.64
292 -212.549 -382.615
293 -772.281 -376.915
294 603.236 1851.18
295 -1566.55 1180.57
296 802.134 1838.39
297 559.365 -1703.78
298 -1502.64 -937.702
299 -1739.64 1811.99
300 1815.54 332.882
301 -488.204 1753.48
302 -1213.84 481.861
303 -648.338 -232.008
304 309.942 -60.716
305 -1753.25 -1272.8
306 -1734.66 1622.88
307 -1553.03 323.991
308 1792.65 -257.931
309 494.071 13.3594
310 -1636.99 1670.95
311 152.25 -3.32158
312 -413.769 1465.5
313 242.179 -1461.4
314 -912.97 117.842
315 -985.777 -1391.18
316 1566.51 -183.636
317 1905.03 -985.364
318 -426.787 -1629.14
319 1632.67 1437.42
320 -615.33 -1872.09
321 777.911 -1283.4
322 -400.729 -1663.02
323 751.465 -1788.75
324 1580.94 -369.662
325 -1226.38 -1890.6
326 1067.33 -405.238
327 896.758 -439.344
328 -489.163 346.527
329 -255.726 -1834.38
330 864.062 -731.783
331 1724.4 -806.104
332 -1289.51 -1958.24
333 -1811.44 -914.565
334 -773.679 -1486.42
335 -241.698 791.296
336 -865.221 -196.71
337 455.832 1558.8
338 -564.235 1434.46
339 -1611.77 1812.7
340 -1638.88 1388.78
341 -178.769 -239.836
342 -1686.33 -782.931
343 -1109.98 -1662.59
344 -218.999 -1232.77
345 28.4681 1564.11
346 -950.353 230.658
347 850.863 1406.95
348 1018.68 691.616
349 -489.114 -15.6345
350 -801.538 -1999.17
351 1648.57 875.887
352 -67.0545 -293.811
353 -589.643 -1462.87
354 -454.031 624.334
355 -673.544 1584.42
356 -89.2344 -1168.08
357 -1956.45 -161.431
358 1082.74 179.112
359 1889.98 835.162
360 -1713.63 360.657
361 732.218 132.569
362 913.88 -692.016
363 -1760.06 -971.283
364 -1956.45 482.13
365 -597.09 -1568.77
366 -953.098 -690.072
367 1059.08 -935.883
368 986.521 878.762
369 -1274.43 -553.177
370 -1386.72 1026.18
371 -920.486 -1843.13
372 1351.13 143.492
373 1329.01 1891.61
374 -1411.93 1528.41
375 -905.881 -848.587
376 -1876.21 740.009
377 1614.65 1676.92
378 1263.76 -923.328
379 -1837.43 529.429
380 -259.622 674.603
381 1390.36 110.685
382 27.0681 -939.49
383 -128.135 -133.07
384 -1526.55 851.024
385 768.685 -484.458
386 -523.338 1049.51
387 1163.7 -1225.38
388 -386.247 -140.224
389 193.75 1984.04
390 -1304.05 1997.07
391 -1496.68 -1415.31
392 -359.124 -1645.97
393 -982.97 -1916.92
394 1515.82 1803.57
395 88.4496 55.2417
396 -1379.5 -1343.81
397 -13.6581 1009.81
398 1896.69 -1367.52
399 -1014.23 1741.97
400 -304.044 -1271.52
